players_PK,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON
161061274016261432019,Jahlil Okafor,1610612740,1626143,2019
16106127402007552019,JJ Redick,1610612740,200755,2019
161061274016283662019,Lonzo Ball,1610612740,1628366,2019
161061274016296372019,Jaxson Hayes,1610612740,1629637,2019
161061274016284042019,Josh Hart,1610612740,1628404,2019
16106127402027342019,E'Twaun Moore,1610612740,202734,2019
161061274016297402019,Nicolo Melli,1610612740,1629740,2019
161061274016296382019,Nickeil Alexander-Walker,1610612740,1629638,2019
16106127402023242019,Derrick Favors,1610612740,202324,2019
161061274016284022019,Frank Jackson,1610612740,1628402,2019
161061274016290262019,Kenrich Williams,1610612740,1629026,2019
161061275316283712019,Jonathan Isaac,1610612753,1628371,2019
16106127532039322019,Aaron Gordon,1610612753,203932,2019
16106127532039202019,Khem Birch,1610612753,203920,2019
16106127532030952019,Evan Fournier,1610612753,203095,2019
161061275316283652019,Markelle Fultz,1610612753,1628365,2019
161061275316284112019,Wes Iwundu,1610612753,1628411,2019
16106127532015712019,D.J. Augustin,1610612753,201571,2019
161061275316289642019,Mo Bamba,1610612753,1628964,2019
16106127532030822019,Terrence Ross,1610612753,203082,2019
161061275316289822019,Melvin Frazier Jr.,1610612753,1628982,2019
161061275316285182019,Amile Jefferson,1610612753,1628518,2019
16106127532037052019,Josh Magette,1610612753,203705,2019
161061276116283842019,OG Anunoby,1610612761,1628384,2019
161061276116277832019,Pascal Siakam,1610612761,1627783,2019
16106127612011882019,Marc Gasol,1610612761,201188,2019
161061276116261812019,Norman Powell,1610612761,1626181,2019
161061276116278322019,Fred VanVleet,1610612761,1627832,2019
16106127612015862019,Serge Ibaka,1610612761,201586,2019
161061276116261782019,Rondae Hollis-Jefferson,1610612761,1626178,2019
161061276116290562019,Terence Davis,1610612761,1629056,2019
161061276116284492019,Chris Boucher,1610612761,1628449,2019
161061276116290522019,Oshae Brissett,1610612761,1629052,2019
161061276116262592019,Malcolm Miller,1610612761,1626259,2019
161061276116296082019,Dewan Hernandez,1610612761,1629608,2019
161061276116290442019,Shamorie Ponds,1610612761,1629044,2019
161061276416289722019,Troy Brown Jr.,1610612764,1628972,2019
161061276416290602019,Rui Hachimura,1610612764,1629060,2019
161061276416284182019,Thomas Bryant,1610612764,1628418,2019
16106127642030782019,Bradley Beal,1610612764,203078,2019
16106127642027382019,Isaiah Thomas,1610612764,202738,2019
16106127642027222019,Davis Bertans,1610612764,202722,2019
16106127642023972019,Ish Smith,1610612764,202397,2019
16106127642038952019,Jordan McRae,1610612764,203895,2019
161061276416290672019,Isaac Bonga,1610612764,1629067,2019
161061276416291852019,Chris Chiozza,1610612764,1629185,2019
16106127641011332019,Ian Mahinmi,1610612764,101133,2019
161061276416290212019,Moritz Wagner,1610612764,1629021,2019
16106127462026952019,Kawhi Leonard,1610612746,202695,2019
16106127462030902019,Maurice Harkless,1610612746,203090,2019
161061274616278262019,Ivica Zubac,1610612746,1627826,2019
16106127462023312019,Paul George,1610612746,202331,2019
16106127462019762019,Patrick Beverley,1610612746,201976,2019
16106127461011502019,Lou Williams,1610612746,101150,2019
161061274616261492019,Montrezl Harrell,1610612746,1626149,2019
16106127462032102019,JaMychal Green,1610612746,203210,2019
161061274616290102019,Jerome Robinson,1610612746,1629010,2019
161061274616296112019,Terance Mann,1610612746,1629611,2019
16106127462023352019,Patrick Patterson,1610612746,202335,2019
161061274616284762019,Derrick Walton Jr.,1610612746,1628476,2019
161061274616296622019,Mfiondu Kabengele,1610612746,1629662,2019
161061273816277592019,Jaylen Brown,1610612738,1627759,2019
161061273816283692019,Jayson Tatum,1610612738,1628369,2019
161061273816284642019,Daniel Theis,1610612738,1628464,2019
16106127382039352019,Marcus Smart,1610612738,203935,2019
16106127382026892019,Kemba Walker,1610612738,202689,2019
16106127382026832019,Enes Kanter,1610612738,202683,2019
161061273816296842019,Grant Williams,1610612738,1629684,2019
161061273816297502019,Javonte Green,1610612738,1629750,2019
16106127382029542019,Brad Wanamaker,1610612738,202954,2019
161061273816290572019,Robert Williams III,1610612738,1629057,2019
161061273816284002019,Semi Ojeleye,1610612738,1628400,2019
161061273816290352019,Carsen Edwards,1610612738,1629035,2019
161061273816297382019,Vincent Poirier,1610612738,1629738,2019
161061275216283732019,Frank Ntilikina,1610612752,1628373,2019
16106127522026942019,Marcus Morris Sr.,1610612752,202694,2019
16106127372034592019,Allen Crabbe,1610612737,203459,2019
16106127452034632019,Ben McLemore,1610612745,203463,2019
16106127452007822019,P.J. Tucker,1610612745,200782,2019
161061274521992019,Tyson Chandler,1610612745,2199,2019
16106127452019352019,James Harden,1610612745,201935,2019
16106127452015662019,Russell Westbrook,1610612745,201566,2019
161061274516283922019,Isaiah Hartenstein,1610612745,1628392,2019
16106127452030852019,Austin Rivers,1610612745,203085,2019
161061274516291092019,Gary Clark,1610612745,1629109,2019
16106127452007572019,Thabo Sefolosha,1610612745,200757,2019
161061274516295982019,Chris Clemons,1610612745,1629598,2019
16106127452039912019,Clint Capela,1610612745,203991,2019
161061274916284122019,Frank Mason,1610612749,1628412,2019
16106127432031152019,Will Barton,1610612743,203115,2019
16106127432007942019,Paul Millsap,1610612743,200794,2019
16106127432039992019,Nikola Jokic,1610612743,203999,2019
16106127432039142019,Gary Harris,1610612743,203914,2019
161061274316277502019,Jamal Murray,1610612743,1627750,2019
16106127432039242019,Jerami Grant,1610612743,203924,2019
161061274316278232019,Juancho Hernangomez,1610612743,1627823,2019
161061274316284202019,Monte Morris,1610612743,1628420,2019
16106127432034862019,Mason Plumlee,1610612743,203486,2019
161061274316277362019,Malik Beasley,1610612743,1627736,2019
161061274316284702019,Torrey Craig,1610612743,1628470,2019
161061274316290082019,Michael Porter Jr.,1610612743,1629008,2019
161061275816291172019,Wenyen Gabriel,1610612758,1629117,2019
16106127552035042019,Trey Burke,1610612755,203504,2019
161061275516290152019,Zhaire Smith,1610612755,1629015,2019
161061276216296712019,Miye Oni,1610612762,1629671,2019
161061276316296302019,Ja Morant,1610612763,1629630,2019
16106127572039182019,Rodney Hood,1610612757,203918,2019
161061275725462019,Carmelo Anthony,1610612757,2546,2019
16106127572023552019,Hassan Whiteside,1610612757,202355,2019
16106127572034682019,CJ McCollum,1610612757,203468,2019
16106127572030812019,Damian Lillard,1610612757,203081,2019
161061275716296422019,Nassir Little,1610612757,1629642,2019
161061275716290142019,Anfernee Simons,1610612757,1629014,2019
161061275716277462019,Skal Labissiere,1610612757,1627746,2019
16106127572031452019,Kent Bazemore,1610612757,203145,2019
161061275716296502019,Moses Brown,1610612757,1629650,2019
161061275716262092019,Mario Hezonja,1610612757,1626209,2019
161061275716296582019,Jaylen Hoard,1610612757,1629658,2019
16106127572012292019,Anthony Tolliver,1610612757,201229,2019
161061275616277672019,Cheick Diallo,1610612756,1627767,2019
16106127462035852019,Rodney McGruder,1610612746,203585,2019
16106127592007462019,LaMarcus Aldridge,1610612759,200746,2019
16106127492015722019,Brook Lopez,1610612749,201572,2019
161061273916262242019,Cedi Osman,1610612739,1626224,2019
16106127392015672019,Kevin Love,1610612739,201567,2019
16106127392026842019,Tristan Thompson,1610612739,202684,2019
161061273916290122019,Collin Sexton,1610612739,1629012,2019
161061273916296362019,Darius Garland,1610612739,1629636,2019
161061273916262042019,Larry Nance Jr.,1610612739,1626204,2019
161061273916296452019,Kevin Porter Jr.,1610612739,1629645,2019
16106127392039032019,Jordan Clarkson,1610612739,203903,2019
161061273916280352019,Alfonzo McKinnie,1610612739,1628035,2019
16106127392035212019,Matthew Dellavedova,1610612739,203521,2019
161061273916277902019,Ante Zizic,1610612739,1627790,2019
16106127392026882019,Brandon Knight,1610612739,202688,2019
161061275516296212019,Marial Shayok,1610612755,1629621,2019
16106127532023292019,Al-Farouq Aminu,1610612753,202329,2019
161061275116277402019,Henry Ellenson,1610612751,1627740,2019
161061275116277892019,Timothe Luwawu-Cabarrot,1610612751,1627789,2019
161061274116289902019,Chandler Hutchison,1610612741,1628990,2019
161061274416261562019,D'Angelo Russell,1610612744,1626156,2019
